event,signal,t_ms,mean_z
hot_to_cold,access_rate,-615.653781,0.4006579185511823
hot_to_cold,access_rate,-410.435854,0.40240215262115053
hot_to_cold,access_rate,-205.217927,0.40300202177265876
hot_to_cold,access_rate,0.0,0.39466511676721633
hot_to_cold,access_rate,205.217927,0.3847795737242835
hot_to_cold,access_rate,410.435854,0.38175315192836734
hot_to_cold,access_rate,615.653781,0.3804038674325006
hot_to_cold,access_rate,820.871708,0.37958458474722623
hot_to_cold,access_rate,1026.089635,0.37902777208937927
hot_to_cold,interval_access_rate,-1026.089635,0.346152113501606
hot_to_cold,interval_access_rate,-820.871708,0.31851095612487335
hot_to_cold,interval_access_rate,-615.653781,0.3725747697268621
hot_to_cold,interval_access_rate,-410.435854,0.5569682629987335
hot_to_cold,interval_access_rate,-205.217927,0.4647375437236405
hot_to_cold,interval_access_rate,0.0,0.1649948596894444
hot_to_cold,interval_access_rate,205.217927,0.061533844388798456
hot_to_cold,interval_access_rate,410.435854,0.27888622111672684
hot_to_cold,interval_access_rate,615.653781,0.3486745769582948
hot_to_cold,interval_access_rate,820.871708,0.39291987883130874
hot_to_cold,interval_access_rate,1026.089635,0.39919106704749224
hot_to_cold,swing_index,-1026.089635,0.004953871063173261
hot_to_cold,swing_index,-820.871708,-0.06476775816379332
hot_to_cold,swing_index,-615.653781,0.08066396685916974
hot_to_cold,swing_index,-410.435854,0.3551861126577666
hot_to_cold,swing_index,-205.217927,-0.16977475610360654
hot_to_cold,swing_index,0.0,-0.5710468714379547
hot_to_cold,swing_index,205.217927,-0.19604036168573483
hot_to_cold,swing_index,410.435854,0.3799281625369837
hot_to_cold,swing_index,615.653781,0.11806922560688392
hot_to_cold,swing_index,820.871708,0.06653307185455526
hot_to_cold,swing_index,1026.089635,-0.0007503948718677815
hot_to_cold,accum_swing_index,-1026.089635,-0.3334291013965745
hot_to_cold,accum_swing_index,-820.871708,-0.3501618646956479
hot_to_cold,accum_swing_index,-615.653781,-0.32119489776715415
hot_to_cold,accum_swing_index,-410.435854,-0.2059636595744225
hot_to_cold,accum_swing_index,-205.217927,-0.25569324549450534
hot_to_cold,accum_swing_index,0.0,-0.4315163441586755
hot_to_cold,accum_swing_index,205.217927,-0.48949951640230915
hot_to_cold,accum_swing_index,410.435854,-0.36649343892802727
hot_to_cold,accum_swing_index,615.653781,-0.3257724584097388
hot_to_cold,accum_swing_index,820.871708,-0.301245927966808
hot_to_cold,accum_swing_index,1026.089635,-0.2978622366976499
hot_to_cold,aroon_up,-1026.089635,1.716273378304114
hot_to_cold,aroon_up,-820.871708,1.7242826839172225
hot_to_cold,aroon_up,-615.653781,1.7782205854583202
hot_to_cold,aroon_up,-410.435854,1.8806592216688465
hot_to_cold,aroon_up,-205.217927,1.941764557350546
hot_to_cold,aroon_up,0.0,1.8996217522999868
hot_to_cold,aroon_up,205.217927,1.8124417433838755
hot_to_cold,aroon_up,410.435854,1.8012065444566558
hot_to_cold,aroon_up,615.653781,1.800361200408662
hot_to_cold,aroon_up,820.871708,1.844061977360493
hot_to_cold,aroon_up,1026.089635,1.8431824254548506
hot_to_cold,aroon_down,-1026.089635,2.282393230385348
hot_to_cold,aroon_down,-820.871708,2.365228127763215
